timestamp,location,carbon_intensity_gco2_kwh,renewable_energy_pct,grid_demand_mw,electricity_price_per_kwh
2024-01-14 19:00:00,Asia-Pacific,496,0.7,815,0.1
2024-01-14 20:00:00,US-East,435,0.28,523,0.085
2024-01-14 20:00:00,US-West,252,0.29,1496,0.126
2024-01-14 20:00:00,EU-Central,217,0.25,1815,0.136
2024-01-14 20:00:00,Asia-Pacific,508,0.74,1924,0.122
2024-01-14 21:00:00,US-East,404,0.57,1430,0.116
2024-01-14 21:00:00,US-West,320,0.69,1287,0.105
2024-01-14 21:00:00,EU-Central,223,0.45,515,0.12
2024-01-14 21:00:00,Asia-Pacific,543,0.34,1527,0.099
2024-01-14 22:00:00,US-East,419,0.55,568,0.148
2024-01-14 22:00:00,US-West,322,0.49,1254,0.088
2024-01-14 22:00:00,EU-Central,261,0.78,663,0.09
2024-01-14 22:00:00,Asia-Pacific,543,0.52,1072,0.113
2024-01-14 23:00:00,US-East,360,0.51,1749,0.086
2024-01-14 23:00:00,US-West,310,0.58,1859,0.147
2024-01-14 23:00:00,EU-Central,209,0.61,1604,0.136
2024-01-14 23:00:00,Asia-Pacific,489,0.57,1203,0.117
2024-01-15 00:00:00,US-East,351,0.48,1549,0.143
2024-01-15 00:00:00,US-West,323,0.64,1362,0.105
2024-01-15 00:00:00,EU-Central,237,0.37,572,0.129
2024-01-15 00:00:00,Asia-Pacific,526,0.65,1988,0.135
2024-01-15 01:00:00,US-East,383,0.24,1469,0.12
2024-01-15 01:00:00,US-West,323,0.23,1097,0.137
2024-01-15 01:00:00,EU-Central,279,0.22,1492,0.086
2024-01-15 01:00:00,Asia-Pacific,514,0.25,1069,0.098
2024-01-15 02:00:00,US-East,428,0.37,1026,0.081
2024-01-15 02:00:00,US-West,264,0.56,1711,0.132
2024-01-15 02:00:00,EU-Central,284,0.47,859,0.098
2024-01-15 02:00:00,Asia-Pacific,539,0.34,870,0.136
2024-01-15 03:00:00,US-East,354,0.41,672,0.148
2024-01-15 03:00:00,US-West,326,0.76,815,0.139
2024-01-15 03:00:00,EU-Central,296,0.8,1284,0.097
2024-01-15 03:00:00,Asia-Pacific,506,0.64,842,0.095
2024-01-15 04:00:00,US-East,443,0.71,611,0.125
2024-01-15 04:00:00,US-West,346,0.69,607,0.092
2024-01-15 04:00:00,EU-Central,251,0.49,1475,0.132
2024-01-15 04:00:00,Asia-Pacific,546,0.75,978,0.107
2024-01-15 05:00:00,US-East,440,0.43,1037,0.09
2024-01-15 05:00:00,US-West,305,0.21,1419,0.107
2024-01-15 05:00:00,EU-Central,240,0.78,1898,0.147
2024-01-15 05:00:00,Asia-Pacific,462,0.75,1805,0.105
2024-01-15 06:00:00,US-East,405,0.57,1835,0.14
2024-01-15 06:00:00,US-West,292,0.36,701,0.098
2024-01-15 06:00:00,EU-Central,274,0.43,1882,0.132
2024-01-15 06:00:00,Asia-Pacific,543,0.6,899,0.116
2024-01-15 07:00:00,US-East,436,0.61,868,0.102
2024-01-15 07:00:00,US-West,251,0.6,639,0.081
2024-01-15 07:00:00,EU-Central,212,0.52,1903,0.111
2024-01-15 07:00:00,Asia-Pacific,478,0.64,1015,0.094
2024-01-15 08:00:00,US-East,353,0.57,616,0.146
2024-01-15 08:00:00,US-West,334,0.74,944,0.147
2024-01-15 08:00:00,EU-Central,281,0.27,745,0.086
2024-01-15 08:00:00,Asia-Pacific,527,0.28,1844,0.133
2024-01-15 09:00:00,US-East,432,0.54,878,0.143
2024-01-15 09:00:00,US-West,339,0.31,1103,0.113
2024-01-15 09:00:00,EU-Central,209,0.58,1066,0.134
2024-01-15 09:00:00,Asia-Pacific,538,0.74,1162,0.098
2024-01-15 10:00:00,US-East,449,0.24,627,0.107
2024-01-15 10:00:00,US-West,292,0.8,1028,0.147
2024-01-15 10:00:00,EU-Central,233,0.31,642,0.114
2024-01-15 10:00:00,Asia-Pacific,475,0.57,865,0.125
2024-01-15 11:00:00,US-East,363,0.29,1383,0.095
2024-01-15 11:00:00,US-West,332,0.26,1404,0.13
2024-01-15 11:00:00,EU-Central,213,0.22,644,0.12
2024-01-15 11:00:00,Asia-Pacific,482,0.67,538,0.143
2024-01-15 12:00:00,US-East,369,0.59,501,0.145
2024-01-15 12:00:00,US-West,335,0.43,810,0.129
2024-01-15 12:00:00,EU-Central,250,0.54,1555,0.13
2024-01-15 12:00:00,Asia-Pacific,548,0.49,1393,0.108
2024-01-15 13:00:00,US-East,443,0.67,643,0.118
2024-01-15 13:00:00,US-West,250,0.43,1911,0.137
2024-01-15 13:00:00,EU-Central,261,0.27,1596,0.145
2024-01-15 13:00:00,Asia-Pacific,495,0.4,1120,0.108
2024-01-15 14:00:00,US-East,430,0.8,1825,0.086
2024-01-15 14:00:00,US-West,318,0.71,1196,0.086
2024-01-15 14:00:00,EU-Central,258,0.66,1093,0.125
2024-01-15 14:00:00,Asia-Pacific,472,0.53,1286,0.126
2024-01-15 15:00:00,US-East,388,0.62,718,0.124
2024-01-15 15:00:00,US-West,295,0.49,1795,0.111
2024-01-15 15:00:00,EU-Central,224,0.28,895,0.082
2024-01-15 15:00:00,Asia-Pacific,525,0.34,1296,0.084
2024-01-15 16:00:00,US-East,419,0.59,1523,0.117
2024-01-15 16:00:00,US-West,307,0.78,533,0.083
2024-01-15 16:00:00,EU-Central,207,0.4,1976,0.083
2024-01-15 16:00:00,Asia-Pacific,465,0.33,1839,0.127
2024-01-15 17:00:00,US-East,408,0.76,1598,0.09
2024-01-15 17:00:00,US-West,324,0.34,647,0.083
2024-01-15 17:00:00,EU-Central,218,0.49,539,0.113
2024-01-15 17:00:00,Asia-Pacific,529,0.23,1936,0.125
2024-01-15 18:00:00,US-East,351,0.3,602,0.143
2024-01-15 18:00:00,US-West,262,0.47,849,0.138
2024-01-15 18:00:00,EU-Central,208,0.69,717,0.088
2024-01-15 18:00:00,Asia-Pacific,526,0.68,951,0.084
2024-01-15 19:00:00,US-East,375,0.46,1889,0.108
2024-01-15 19:00:00,US-West,265,0.79,1679,0.118
2024-01-15 19:00:00,EU-Central,241,0.7,936,0.133
2024-01-15 19:00:00,Asia-Pacific,525,0.3,629,0.088
2024-01-15 20:00:00,US-East,368,0.65,844,0.129
2024-01-15 20:00:00,US-West,320,0.3,998,0.145
2024-01-15 20:00:00,EU-Central,205,0.28,1794,0.123
2024-01-15 20:00:00,Asia-Pacific,549,0.29,1497,0.086
2024-01-15 21:00:00,US-East,350,0.31,682,0.129
2024-01-15 21:00:00,US-West,325,0.73,1352,0.129
2024-01-15 21:00:00,EU-Central,298,0.49,759,0.094
2024-01-15 21:00:00,Asia-Pacific,531,0.36,1422,0.109
2024-01-15 22:00:00,US-East,372,0.57,577,0.122
2024-01-15 22:00:00,US-West,341,0.5,680,0.124
2024-01-15 22:00:00,EU-Central,300,0.38,1357,0.08
2024-01-15 22:00:00,Asia-Pacific,480,0.32,1585,0.148
2024-01-15 23:00:00,US-East,429,0.42,1605,0.116
2024-01-15 23:00:00,US-West,309,0.66,1850,0.095
2024-01-15 23:00:00,EU-Central,206,0.32,805,0.128
2024-01-15 23:00:00,Asia-Pacific,510,0.5,827,0.127
2024-01-16 00:00:00,US-East,355,0.23,1245,0.1
2024-01-16 00:00:00,US-West,305,0.35,1763,0.136
2024-01-16 00:00:00,EU-Central,297,0.47,713,0.132
2024-01-16 00:00:00,Asia-Pacific,518,0.31,559,0.114
2024-01-16 01:00:00,US-East,364,0.24,981,0.13
2024-01-16 01:00:00,US-West,325,0.55,1358,0.094
2024-01-16 01:00:00,EU-Central,286,0.74,971,0.135
2024-01-16 01:00:00,Asia-Pacific,491,0.34,985,0.132
2024-01-16 02:00:00,US-East,375,0.43,951,0.085
2024-01-16 02:00:00,US-West,324,0.49,1392,0.09
2024-01-16 02:00:00,EU-Central,278,0.47,1293,0.106
2024-01-16 02:00:00,Asia-Pacific,508,0.63,1794,0.105
2024-01-16 03:00:00,US-East,384,0.32,760,0.082
2024-01-16 03:00:00,US-West,322,0.24,779,0.088
2024-01-16 03:00:00,EU-Central,259,0.48,850,0.133
2024-01-16 03:00:00,Asia-Pacific,478,0.73,1736,0.091
2024-01-16 04:00:00,US-East,431,0.77,848,0.12
2024-01-16 04:00:00,US-West,320,0.71,677,0.109
2024-01-16 04:00:00,EU-Central,266,0.49,943,0.121
2024-01-16 04:00:00,Asia-Pacific,509,0.37,1995,0.11
2024-01-16 05:00:00,US-East,381,0.35,1389,0.121
2024-01-16 05:00:00,US-West,325,0.77,1674,0.143
2024-01-16 05:00:00,EU-Central,253,0.79,582,0.149
2024-01-16 05:00:00,Asia-Pacific,543,0.66,568,0.11
2024-01-16 06:00:00,US-East,400,0.49,1926,0.137
2024-01-16 06:00:00,US-West,307,0.5,670,0.119
2024-01-16 06:00:00,EU-Central,201,0.62,1332,0.146
2024-01-16 06:00:00,Asia-Pacific,466,0.42,989,0.125
2024-01-16 07:00:00,US-East,361,0.21,1870,0.101
2024-01-16 07:00:00,US-West,340,0.48,1668,0.132
2024-01-16 07:00:00,EU-Central,203,0.79,1449,0.134
2024-01-16 07:00:00,Asia-Pacific,540,0.44,1258,0.124
2024-01-16 08:00:00,US-East,440,0.58,1784,0.085
2024-01-16 08:00:00,US-West,338,0.4,566,0.101
2024-01-16 08:00:00,EU-Central,296,0.36,1754,0.118
2024-01-16 08:00:00,Asia-Pacific,476,0.67,665,0.123
2024-01-16 09:00:00,US-East,392,0.64,612,0.116
2024-01-16 09:00:00,US-West,336,0.42,605,0.088
2024-01-16 09:00:00,EU-Central,246,0.48,583,0.106
2024-01-16 09:00:00,Asia-Pacific,472,0.59,1943,0.085
2024-01-16 10:00:00,US-East,440,0.66,783,0.149
2024-01-16 10:00:00,US-West,280,0.52,1829,0.113
2024-01-16 10:00:00,EU-Central,296,0.55,1939,0.095
2024-01-16 10:00:00,Asia-Pacific,545,0.66,1156,0.105
2024-01-16 11:00:00,US-East,384,0.5,1366,0.099
2024-01-16 11:00:00,US-West,258,0.42,1426,0.114
2024-01-16 11:00:00,EU-Central,267,0.7,1462,0.13
2024-01-16 11:00:00,Asia-Pacific,536,0.7,1098,0.112
2024-01-16 12:00:00,US-East,397,0.68,1919,0.137
2024-01-16 12:00:00,US-West,258,0.31,1437,0.086
2024-01-16 12:00:00,EU-Central,250,0.74,1090,0.147
2024-01-16 12:00:00,Asia-Pacific,459,0.27,1065,0.088
2024-01-16 13:00:00,US-East,368,0.5,918,0.116
2024-01-16 13:00:00,US-West,330,0.21,1353,0.148
2024-01-16 13:00:00,EU-Central,269,0.76,1470,0.104
2024-01-16 13:00:00,Asia-Pacific,506,0.64,543,0.1
2024-01-16 14:00:00,US-East,358,0.21,975,0.138
2024-01-16 14:00:00,US-West,316,0.59,1343,0.121
2024-01-16 14:00:00,EU-Central,283,0.59,1168,0.114
2024-01-16 14:00:00,Asia-Pacific,535,0.62,1623,0.111
2024-01-16 15:00:00,US-East,388,0.54,1127,0.092
2024-01-16 15:00:00,US-West,283,0.34,1261,0.148
2024-01-16 15:00:00,EU-Central,298,0.71,803,0.105
2024-01-16 15:00:00,Asia-Pacific,508,0.77,1766,0.145
2024-01-16 16:00:00,US-East,441,0.52,873,0.148
2024-01-16 16:00:00,US-West,340,0.62,1864,0.136
2024-01-16 16:00:00,EU-Central,220,0.34,584,0.15
2024-01-16 16:00:00,Asia-Pacific,523,0.28,1033,0.106
2024-01-16 17:00:00,US-East,376,0.54,571,0.127
2024-01-16 17:00:00,US-West,294,0.29,1418,0.118
2024-01-16 17:00:00,EU-Central,220,0.52,748,0.144
2024-01-16 17:00:00,Asia-Pacific,501,0.76,797,0.146
2024-01-16 18:00:00,US-East,390,0.29,1618,0.148
2024-01-16 18:00:00,US-West,292,0.59,1105,0.113
2024-01-16 18:00:00,EU-Central,237,0.78,1674,0.127
2024-01-16 18:00:00,Asia-Pacific,522,0.64,1405,0.104
2024-01-16 19:00:00,US-East,364,0.64,582,0.09
2024-01-16 19:00:00,US-West,320,0.27,550,0.108
2024-01-16 19:00:00,EU-Central,228,0.47,689,0.103
2024-01-16 19:00:00,Asia-Pacific,527,0.58,1694,0.117
2024-01-16 20:00:00,US-East,450,0.76,1069,0.094
2024-01-16 20:00:00,US-West,260,0.52,1412,0.127
2024-01-16 20:00:00,EU-Central,211,0.79,1307,0.094
2024-01-16 20:00:00,Asia-Pacific,490,0.56,1547,0.146
2024-01-16 21:00:00,US-East,435,0.42,802,0.13
2024-01-16 21:00:00,US-West,304,0.42,1263,0.081
2024-01-16 21:00:00,EU-Central,244,0.41,1412,0.141
2024-01-16 21:00:00,Asia-Pacific,461,0.33,1409,0.132
2024-01-16 22:00:00,US-East,403,0.68,1091,0.091
2024-01-16 22:00:00,US-West,343,0.78,1368,0.131
2024-01-16 22:00:00,EU-Central,253,0.28,1702,0.122
2024-01-16 22:00:00,Asia-Pacific,468,0.32,1472,0.149
2024-01-16 23:00:00,US-East,417,0.79,635,0.145
2024-01-16 23:00:00,US-West,325,0.65,681,0.08
2024-01-16 23:00:00,EU-Central,281,0.75,1348,0.092
2024-01-16 23:00:00,Asia-Pacific,509,0.63,780,0.094
2024-01-17 00:00:00,US-East,398,0.37,1504,0.083
2024-01-17 00:00:00,US-West,288,0.7,1122,0.115
2024-01-17 00:00:00,EU-Central,294,0.48,554,0.135
2024-01-17 00:00:00,Asia-Pacific,469,0.36,1811,0.138
2024-01-17 01:00:00,US-East,410,0.27,1863,0.142
2024-01-17 01:00:00,US-West,303,0.31,1908,0.125
2024-01-17 01:00:00,EU-Central,203,0.27,1067,0.115
2024-01-17 01:00:00,Asia-Pacific,458,0.56,1240,0.121
2024-01-17 02:00:00,US-East,422,0.46,1028,0.124
2024-01-17 02:00:00,US-West,310,0.78,744,0.106
2024-01-17 02:00:00,EU-Central,293,0.55,1031,0.091
2024-01-17 02:00:00,Asia-Pacific,457,0.29,1444,0.141
2024-01-17 03:00:00,US-East,367,0.41,608,0.099
2024-01-17 03:00:00,US-West,303,0.58,1229,0.083
2024-01-17 03:00:00,EU-Central,237,0.52,657,0.116
2024-01-17 03:00:00,Asia-Pacific,548,0.58,693,0.122
2024-01-17 04:00:00,US-East,371,0.53,1147,0.138
2024-01-17 04:00:00,US-West,337,0.68,1055,0.128
2024-01-17 04:00:00,EU-Central,288,0.42,1594,0.121
2024-01-17 04:00:00,Asia-Pacific,468,0.21,1561,0.1
2024-01-17 05:00:00,US-East,449,0.49,1196,0.144
2024-01-17 05:00:00,US-West,270,0.26,816,0.115
2024-01-17 05:00:00,EU-Central,224,0.68,1644,0.123
2024-01-17 05:00:00,Asia-Pacific,517,0.71,1959,0.119
2024-01-17 06:00:00,US-East,446,0.68,1354,0.112
2024-01-17 06:00:00,US-West,259,0.27,768,0.145
2024-01-17 06:00:00,EU-Central,261,0.41,1915,0.105
2024-01-17 06:00:00,Asia-Pacific,506,0.73,1723,0.117
2024-01-17 07:00:00,US-East,393,0.3,1123,0.082
2024-01-17 07:00:00,US-West,265,0.33,1921,0.09
2024-01-17 07:00:00,EU-Central,229,0.38,929,0.089
2024-01-17 07:00:00,Asia-Pacific,460,0.45,728,0.085
2024-01-17 08:00:00,US-East,449,0.49,1383,0.083
2024-01-17 08:00:00,US-West,263,0.22,1851,0.116
2024-01-17 08:00:00,EU-Central,207,0.48,1018,0.083
2024-01-17 08:00:00,Asia-Pacific,488,0.6,697,0.135
2024-01-17 09:00:00,US-East,427,0.32,909,0.093
2024-01-17 09:00:00,US-West,294,0.22,798,0.139
2024-01-17 09:00:00,EU-Central,235,0.77,1212,0.105
2024-01-17 09:00:00,Asia-Pacific,514,0.67,1755,0.097
2024-01-17 10:00:00,US-East,422,0.24,1684,0.133
2024-01-17 10:00:00,US-West,317,0.33,892,0.147
2024-01-17 10:00:00,EU-Central,221,0.74,1600,0.08
2024-01-17 10:00:00,Asia-Pacific,542,0.26,938,0.144
2024-01-17 11:00:00,US-East,440,0.48,1929,0.121
2024-01-17 11:00:00,US-West,306,0.6,719,0.093
2024-01-17 11:00:00,EU-Central,245,0.79,1368,0.095
2024-01-17 11:00:00,Asia-Pacific,479,0.44,1143,0.089
2024-01-17 12:00:00,US-East,364,0.51,1515,0.133
2024-01-17 12:00:00,US-West,340,0.37,1978,0.083
2024-01-17 12:00:00,EU-Central,241,0.5,1288,0.1
2024-01-17 12:00:00,Asia-Pacific,526,0.64,1907,0.148
2024-01-17 13:00:00,US-East,406,0.34,1334,0.1
2024-01-17 13:00:00,US-West,304,0.31,642,0.143
2024-01-17 13:00:00,EU-Central,260,0.76,1252,0.093
2024-01-17 13:00:00,Asia-Pacific,536,0.49,715,0.108
2024-01-17 14:00:00,US-East,416,0.6,674,0.088
2024-01-17 14:00:00,US-West,300,0.44,1709,0.148
2024-01-17 14:00:00,EU-Central,294,0.76,845,0.085
2024-01-17 14:00:00,Asia-Pacific,475,0.4,1718,0.139
2024-01-17 15:00:00,US-East,401,0.27,1369,0.131
2024-01-17 15:00:00,US-West,285,0.66,1691,0.122
2024-01-17 15:00:00,EU-Central,296,0.67,1818,0.146
2024-01-17 15:00:00,Asia-Pacific,495,0.49,1735,0.147
2024-01-17 16:00:00,US-East,412,0.51,801,0.134
2024-01-17 16:00:00,US-West,263,0.27,1502,0.115
2024-01-17 16:00:00,EU-Central,280,0.77,560,0.087
2024-01-17 16:00:00,Asia-Pacific,456,0.7,1520,0.127
2024-01-17 17:00:00,US-East,372,0.43,1891,0.103
2024-01-17 17:00:00,US-West,288,0.57,697,0.133
2024-01-17 17:00:00,EU-Central,284,0.65,1508,0.135
2024-01-17 17:00:00,Asia-Pacific,475,0.38,1519,0.114
2024-01-17 18:00:00,US-East,383,0.53,1607,0.118
2024-01-17 18:00:00,US-West,347,0.22,1381,0.142
2024-01-17 18:00:00,EU-Central,215,0.43,1144,0.14
2024-01-17 18:00:00,Asia-Pacific,506,0.48,567,0.092
2024-01-17 19:00:00,US-East,434,0.72,1120,0.142
2024-01-17 19:00:00,US-West,271,0.49,775,0.102
2024-01-17 19:00:00,EU-Central,249,0.49,724,0.12
2024-01-17 19:00:00,Asia-Pacific,512,0.6,1903,0.118
2024-01-17 20:00:00,US-East,410,0.49,820,0.115
2024-01-17 20:00:00,US-West,300,0.36,1710,0.148
2024-01-17 20:00:00,EU-Central,278,0.61,1082,0.102
2024-01-17 20:00:00,Asia-Pacific,453,0.55,762,0.139
2024-01-17 21:00:00,US-East,394,0.69,1695,0.082
2024-01-17 21:00:00,US-West,330,0.4,699,0.11
2024-01-17 21:00:00,EU-Central,245,0.45,615,0.126
2024-01-17 21:00:00,Asia-Pacific,481,0.34,1139,0.121
2024-01-17 22:00:00,US-East,438,0.24,1124,0.088
2024-01-17 22:00:00,US-West,271,0.21,1167,0.083
2024-01-17 22:00:00,EU-Central,284,0.72,1663,0.116
2024-01-17 22:00:00,Asia-Pacific,503,0.36,1925,0.113
2024-01-17 23:00:00,US-East,352,0.79,1273,0.12
2024-01-17 23:00:00,US-West,291,0.54,1500,0.087
2024-01-17 23:00:00,EU-Central,286,0.32,1517,0.115
2024-01-17 23:00:00,Asia-Pacific,547,0.6,841,0.123
2024-01-18 00:00:00,US-East,396,0.78,913,0.115
2024-01-18 00:00:00,US-West,350,0.25,1597,0.095
2024-01-18 00:00:00,EU-Central,233,0.23,1674,0.108
2024-01-18 00:00:00,Asia-Pacific,478,0.57,688,0.13
2024-01-18 01:00:00,US-East,424,0.26,1189,0.099
2024-01-18 01:00:00,US-West,322,0.68,1473,0.11
2024-01-18 01:00:00,EU-Central,244,0.68,1834,0.138
2024-01-18 01:00:00,Asia-Pacific,514,0.68,1386,0.126
2024-01-18 02:00:00,US-East,390,0.32,1323,0.098
2024-01-18 02:00:00,US-West,315,0.47,1621,0.093
2024-01-18 02:00:00,EU-Central,202,0.58,1557,0.14
2024-01-18 02:00:00,Asia-Pacific,523,0.5,1853,0.147
2024-01-18 03:00:00,US-East,445,0.76,1048,0.146
2024-01-18 03:00:00,US-West,318,0.69,1388,0.145
2024-01-18 03:00:00,EU-Central,293,0.58,1569,0.094
2024-01-18 03:00:00,Asia-Pacific,509,0.29,808,0.132
2024-01-18 04:00:00,US-East,447,0.38,1391,0.109
2024-01-18 04:00:00,US-West,258,0.58,1344,0.099
2024-01-18 04:00:00,EU-Central,236,0.59,1025,0.128
2024-01-18 04:00:00,Asia-Pacific,480,0.44,732,0.09
2024-01-18 05:00:00,US-East,353,0.35,1135,0.112
2024-01-18 05:00:00,US-West,321,0.79,1364,0.125
2024-01-18 05:00:00,EU-Central,204,0.32,1058,0.09
2024-01-18 05:00:00,Asia-Pacific,483,0.67,1068,0.126
2024-01-18 06:00:00,US-East,372,0.59,586,0.147
2024-01-18 06:00:00,US-West,312,0.67,613,0.14
2024-01-18 06:00:00,EU-Central,210,0.39,1110,0.141
2024-01-18 06:00:00,Asia-Pacific,502,0.74,1875,0.126
2024-01-18 07:00:00,US-East,361,0.44,1983,0.139
2024-01-18 07:00:00,US-West,280,0.27,1524,0.145
2024-01-18 07:00:00,EU-Central,266,0.6,1688,0.146
2024-01-18 07:00:00,Asia-Pacific,517,0.35,684,0.097
2024-01-18 08:00:00,US-East,365,0.66,1141,0.103
2024-01-18 08:00:00,US-West,324,0.64,983,0.145
2024-01-18 08:00:00,EU-Central,227,0.29,858,0.095
2024-01-18 08:00:00,Asia-Pacific,485,0.46,1020,0.14
2024-01-18 09:00:00,US-East,357,0.49,1267,0.129
2024-01-18 09:00:00,US-West,264,0.39,1367,0.113
2024-01-18 09:00:00,EU-Central,231,0.78,796,0.105
2024-01-18 09:00:00,Asia-Pacific,541,0.42,1131,0.081
2024-01-18 10:00:00,US-East,427,0.22,1856,0.136
2024-01-18 10:00:00,US-West,256,0.61,1875,0.097
2024-01-18 10:00:00,EU-Central,270,0.43,1808,0.147
2024-01-18 10:00:00,Asia-Pacific,496,0.74,1903,0.089
2024-01-18 11:00:00,US-East,380,0.71,1295,0.081
2024-01-18 11:00:00,US-West,300,0.76,1023,0.101
2024-01-18 11:00:00,EU-Central,296,0.34,930,0.14
2024-01-18 11:00:00,Asia-Pacific,470,0.75,1793,0.102
2024-01-18 12:00:00,US-East,448,0.59,569,0.099
2024-01-18 12:00:00,US-West,260,0.69,1506,0.113
2024-01-18 12:00:00,EU-Central,252,0.76,1181,0.13
2024-01-18 12:00:00,Asia-Pacific,462,0.69,1930,0.098
2024-01-18 13:00:00,US-East,358,0.41,1733,0.131
2024-01-18 13:00:00,US-West,320,0.64,1428,0.129
2024-01-18 13:00:00,EU-Central,297,0.23,1813,0.093
2024-01-18 13:00:00,Asia-Pacific,506,0.67,778,0.08
2024-01-18 14:00:00,US-East,375,0.58,1142,0.12
2024-01-18 14:00:00,US-West,264,0.29,1557,0.13
2024-01-18 14:00:00,EU-Central,298,0.7,766,0.139
2024-01-18 14:00:00,Asia-Pacific,537,0.45,1154,0.112
2024-01-18 15:00:00,US-East,444,0.28,855,0.128
2024-01-18 15:00:00,US-West,291,0.68,906,0.086
2024-01-18 15:00:00,EU-Central,247,0.31,1272,0.146
2024-01-18 15:00:00,Asia-Pacific,523,0.33,547,0.145
2024-01-18 16:00:00,US-East,432,0.57,968,0.143
2024-01-18 16:00:00,US-West,309,0.32,1936,0.14
2024-01-18 16:00:00,EU-Central,206,0.44,1378,0.122
2024-01-18 16:00:00,Asia-Pacific,469,0.25,1253,0.092
2024-01-18 17:00:00,US-East,422,0.27,1971,0.117
2024-01-18 17:00:00,US-West,348,0.75,1429,0.138
2024-01-18 17:00:00,EU-Central,263,0.27,1961,0.094
2024-01-18 17:00:00,Asia-Pacific,550,0.36,1512,0.107
2024-01-18 18:00:00,US-East,405,0.71,1728,0.095
2024-01-18 18:00:00,US-West,286,0.64,887,0.109
2024-01-18 18:00:00,EU-Central,252,0.68,558,0.1
2024-01-18 18:00:00,Asia-Pacific,483,0.34,1423,0.144
2024-01-18 19:00:00,US-East,397,0.55,1825,0.112
2024-01-18 19:00:00,US-West,251,0.48,1162,0.148
2024-01-18 19:00:00,EU-Central,250,0.61,1960,0.107
2024-01-18 19:00:00,Asia-Pacific,504,0.64,1024,0.085
2024-01-18 20:00:00,US-East,421,0.24,1181,0.145
2024-01-18 20:00:00,US-West,310,0.74,1741,0.146
2024-01-18 20:00:00,EU-Central,276,0.63,593,0.08
2024-01-18 20:00:00,Asia-Pacific,514,0.57,1119,0.148
2024-01-18 21:00:00,US-East,435,0.42,1645,0.083
2024-01-18 21:00:00,US-West,272,0.36,1531,0.114
2024-01-18 21:00:00,EU-Central,243,0.73,770,0.086
2024-01-18 21:00:00,Asia-Pacific,540,0.52,790,0.098
2024-01-18 22:00:00,US-East,390,0.23,761,0.115
2024-01-18 22:00:00,US-West,285,0.65,1380,0.1
2024-01-18 22:00:00,EU-Central,233,0.57,1040,0.116
2024-01-18 22:00:00,Asia-Pacific,505,0.74,1146,0.132
2024-01-18 23:00:00,US-East,412,0.66,809,0.119
2024-01-18 23:00:00,US-West,334,0.58,1401,0.084
2024-01-18 23:00:00,EU-Central,219,0.23,875,0.083
2024-01-18 23:00:00,Asia-Pacific,483,0.3,1456,0.111
2024-01-19 00:00:00,US-East,413,0.22,1230,0.149
2024-01-19 00:00:00,US-West,321,0.49,1509,0.088
2024-01-19 00:00:00,EU-Central,292,0.72,753,0.104
2024-01-19 00:00:00,Asia-Pacific,476,0.72,869,0.138
2024-01-19 01:00:00,US-East,445,0.51,1058,0.119
2024-01-19 01:00:00,US-West,334,0.55,1695,0.15
2024-01-19 01:00:00,EU-Central,200,0.52,1668,0.093
2024-01-19 01:00:00,Asia-Pacific,459,0.35,1520,0.127
2024-01-19 02:00:00,US-East,392,0.22,1895,0.149
2024-01-19 02:00:00,US-West,265,0.44,1709,0.145
2024-01-19 02:00:00,EU-Central,213,0.7,814,0.082
2024-01-19 02:00:00,Asia-Pacific,508,0.7,1850,0.114
2024-01-19 03:00:00,US-East,430,0.77,1716,0.126
2024-01-19 03:00:00,US-West,292,0.78,1843,0.124
2024-01-19 03:00:00,EU-Central,257,0.39,1998,0.15
2024-01-19 03:00:00,Asia-Pacific,522,0.28,599,0.136
2024-01-19 04:00:00,US-East,386,0.39,613,0.132
2024-01-19 04:00:00,US-West,320,0.77,1281,0.086
2024-01-19 04:00:00,EU-Central,232,0.31,1316,0.086
2024-01-19 04:00:00,Asia-Pacific,476,0.3,1324,0.1
2024-01-19 05:00:00,US-East,446,0.77,815,0.088
2024-01-19 05:00:00,US-West,312,0.68,1135,0.143
2024-01-19 05:00:00,EU-Central,277,0.28,1862,0.087
2024-01-19 05:00:00,Asia-Pacific,497,0.51,1502,0.111
2024-01-19 06:00:00,US-East,399,0.49,1653,0.122
2024-01-19 06:00:00,US-West,261,0.65,1254,0.123
2024-01-19 06:00:00,EU-Central,255,0.58,690,0.083
2024-01-19 06:00:00,Asia-Pacific,493,0.78,1885,0.096
2024-01-19 07:00:00,US-East,437,0.63,1514,0.117
2024-01-19 07:00:00,US-West,332,0.51,1095,0.113
2024-01-19 07:00:00,EU-Central,210,0.74,1478,0.101
2024-01-19 07:00:00,Asia-Pacific,466,0.61,1115,0.139
2024-01-19 08:00:00,US-East,416,0.46,1664,0.083
2024-01-19 08:00:00,US-West,259,0.75,1551,0.088
2024-01-19 08:00:00,EU-Central,254,0.45,1451,0.126
2024-01-19 08:00:00,Asia-Pacific,522,0.69,1227,0.098
2024-01-19 09:00:00,US-East,360,0.66,533,0.088
2024-01-19 09:00:00,US-West,334,0.48,873,0.139
2024-01-19 09:00:00,EU-Central,205,0.25,1942,0.101
2024-01-19 09:00:00,Asia-Pacific,525,0.63,1872,0.111
2024-01-19 10:00:00,US-East,383,0.4,883,0.095
2024-01-19 10:00:00,US-West,260,0.65,1737,0.098
2024-01-19 10:00:00,EU-Central,286,0.26,1594,0.081
